Total of paths: 1236
Noise: 282
 5401,-18066,5465,-18103,5763,-17761,5862,-17645,6062,-18225,6314,-18992,6250,-18631,6228,-18508,6221,-18467,6618,-18691,7124,-19008,7614,-19365,8150,-19729,8685,-20116,8855,-20233,8915,-20271,9388,-20313,9555,-20323,9452,-19913,9285,-19325,9240,-19116,9225,-19047,9039,-19453,8762,-20243,8437,-21104,8071,-21965,7948,-22230,7506,-22887,7296,-23187,7229,-23288,7595,-23490,8165,-23732,8340,-23813,8964,-23550,9330,-23381,9452,-23314,9800,-23332,10603,-23409,11452,-23441,11388,-23712,11390,-23702,11391,-23698,11738,-24246,12145,-25032,12277,-25295,12321,-25389,12673,-25163,13126,-24826,13528,-24520,13855,-24234,13957,-24148,13992,-24121,14409,-23906,14548,-23830,14598,-23804,15264,-23960,16044,-24117,16313,-24175,16400,-24193,16428,-24198,16848,-24630,17431,-25232,18080,-25881,18271,-26090,18341,-26157,18927,-26435,19705,-26767,20546,-27062,21377,-27358,22262,-27699,23142,-28051,24115,-28424,24973,-28811,25858,-29179,26779,-29588,27098,-29734,27204,-29788,27900,-29761,28799,-29712,29771,-29642,30734,-29625,31697,-29602,32013,-29602,32823,-29603,33711,-29576,34695,-29602,35590,-29592,36558,-29527,36864,-29490,36970,-29472,37562,-29312,38355,-29031,39240,-28747,40152,-28487,40429,-28411,40517,-28386,40555,-28272,40587,-28140,40590,-28042,40608,-28042,39753,-27824,39747,-27810,39743,-27707,39813,-27074,39863,-26739,39899,-26534,39958,-25846,40023,-24983,40059,-24560,40071,-24311,40062,-24211,40102,-24130,40409,-23519,40757,-22771,40932,-22401,41027,-22187,41102,-22025,41166,-21873,41232,-21725,41498,-21083,41830,-20298,41953,-19957,42040,-19752,42127,-19589,42197,-19444,42263,-19304,42517,-18639,42642,-18333,42680,-18234,43214,-17845,43922,-17286,44148,-17093,44227,-16924,44267,-16763,44272,-16122,44247,-15822,44244,-15623,44246,-15447,44258,-14805,44256,-14598,44254,-14523,44253,-14497,44252,-14488,44154,-14462,44013,-14435,43970,-14424,43955,-14420,43855,-14421,43715,-14413,43666,-14408 ;
 -47393,-2614,-47393,-2614,-47393,-2614,-47393,-2614,-47393,-2614,-47393,-2614,-47393,-2614,-47393,-2614,-47393,-2614,-47393,-2614,-47393,-2614,-47393,-2614,-46778,-2808,-46541,-2872,-46440,-2898,-46403,-2906,-46388,-2908,-46382,-2909,-46380,-2910,-46379,-2910,-46378,-2910,-46378,-2910,-46378,-2910,-46378,-2910,-46378,-2910,-46378,-2910,-46378,-2910,-45820,-3106,-45601,-3200,-45508,-3240,-45470,-3256,-45455,-3261,-45448,-3263,-45446,-3264,-45445,-3264,-45444,-3264,-45444,-3265,-45444,-3265,-45444,-3265,-45444,-3265,-45444,-3265,-45444,-3265,-44911,-3520,-44149,-3772,-43845,-3874,-43730,-3919,-43685,-3937,-43667,-3944,-43098,-4202,-42885,-4317,-42794,-4370,-42757,-4391,-42744,-4400,-42738,-4403,-42736,-4404,-42735,-4405,-42734,-4405,-42734,-4405,-42734,-4405,-42734,-4405,-42734,-4405,-42734,-4405,-42734,-4405,-42164,-4638,-41379,-4906,-41057,-5000,-40394,-5230,-39546,-5488,-38626,-5835,-37697,-6186,-36780,-6618,-36398,-6771,-36253,-6834,-36196,-6857,-36173,-6866,-36163,-6870,-36159,-6871,-36157,-6872,-36156,-6872,-36156,-6872,-36156,-6872,-36156,-6872,-36156,-6872,-36156,-6872,-36156,-6872,-36156,-6872,-36156,-6872,-36156,-6872,-36156,-6872,-36156,-6872,-36156,-6872,-36156,-6872,-36156,-6872,-36156,-6872,-36156,-6872,-36156,-6872,-35555,-7102,-34764,-7441,-33962,-7748,-33130,-8066,-32240,-8410,-31876,-8575,-31724,-8649,-31662,-8677,-31636,-8689,-31097,-8926,-30317,-9226,-29447,-9558,-29105,-9662,-28506,-9328,-27813,-8762,-27544,-8520,-27438,-8421,-27396,-8381,-27380,-8365,-27373,-8358,-27370,-8356,-26894,-8009,-26713,-7876,-26644,-7821,-26619,-7799,-26610,-7790,-26606,-7787,-26605,-7786,-26604,-7785,-26604,-7785,-26604,-7785,-26604,-7785,-26604,-7785,-26163,-7451,-25542,-6894,-25272,-6691,-25172,-6617,-25131,-6585,-25115,-6572,-25108,-6567,-25105,-6566,-25104,-6565,-25103,-6565,-25103,-6565,-25103,-6565,-25103,-6565,-25103,-6565,-25103,-6565,-25103,-6565,-25103,-6565,-25103,-6565,-25103,-6565,-25103,-6565,-25103,-6565 ;
 -20891,-3556,-20270,-3657,-19572,-3728,-18864,-3830,-18156,-3934,-17423,-4103,-17069,-4180,-16883,-4226,-16789,-4240,-16377,-4311,-16191,-4331,-16102,-4341,-16243,-4678,-16316,-4825,-16346,-4898,-16360,-4934,-16366,-4951,-16369,-4959,-16396,-5436,-16407,-5669,-16085,-5961,-15586,-6239,-15326,-6368,-15194,-6435,-14756,-6518,-14533,-6571,-14417,-6598,-14358,-6608,-14331,-6613,-14045,-6371,-13907,-6255,-13837,-6192,-13548,-5924,-13124,-5548,-12919,-5366,-12816,-5273,-12447,-5390,-12283,-5453,-11844,-5622,-11646,-5705,-11550,-5745,-11506,-5759,-11486,-5768,-11476,-5772,-11471,-5775,-11241,-5874,-11125,-5929,-10974,-6095,-10904,-6167,-10868,-6202,-10852,-6218,-10845,-6226,-10842,-6230,-10840,-6232,-10840,-6233,-10366,-6443,-9674,-6762,-8859,-7101,-7981,-7483,-7117,-7839,-6295,-8204,-5437,-8653,-4550,-9108,-3625,-9521,-3165,-9733,-2922,-9844,-2810,-9899,-2756,-9926,-2730,-9940,-2202,-9859,-1926,-9814,-1789,-9794,-1726,-9787,-1695,-9784,-1680,-9784,-1672,-9784,-1669,-9784,-1667,-9784,-1667,-9784,-1666,-9784,-1666,-9784,-1666,-9784,-1666,-9784,-1666,-9784,-1666,-9784,-1666,-9784,-1666,-9784,-1666,-9784,-1666,-9784,-1666,-9784,-1666,-9784,-1666,-9784,-1666,-9784,-1288,-9831,-772,-9928,0,-10007,847,-10173,1266,-10231,1763,-10071,2330,-9852,2936,-9602,3226,-9482,3479,-9085,3722,-8542,3828,-8294,3889,-8181,4044,-7799,4243,-7302,4496,-6702,4775,-6123,4916,-5837,4980,-5701,5161,-5318,5251,-5132,5288,-5043,5308,-4997,5319,-4974,5324,-4964,5326,-4959,5327,-4957,5327,-4956,5415,-4628,5584,-4071,5809,-3452,5918,-3153,5961,-3007,5981,-2935,5651,-2932,5124,-2987,4500,-2994,3819,-3020,3477,-3034,3108,-3366,2930,-3526,2835,-3610,2792,-3650,2770,-3668,2759,-3677,2422,-3830,2254,-3916,2172,-3959,2136,-3982,2485,-4017,3026,-4057,3165,-3945,3236,-3898,3190,-3495,3101,-2930,2985,-2273,2916,-1937 ;
 -17910,-20502,-17306,-20634,-17075,-20691,-16725,-20987,-16342,-21383,-15904,-21802,-15433,-22271,-14924,-22742,-14486,-23213,-14049,-23679,-13876,-23878,-13813,-23962,-13756,-24384,-13654,-24912,-13551,-25485,-13491,-26055,-13364,-26689,-13332,-26946,-13312,-27061,-13307,-27108,-13304,-27126,-12823,-26878,-12314,-26534,-11632,-26091,-11358,-25879,-11244,-25789,-11197,-25755,-11177,-25740,-10943,-25709,-10806,-26093,-10759,-26249,-10739,-26314,-10733,-26339,-10653,-26453,-10325,-26694,-9921,-27019,-9750,-27153,-9671,-27511,-9577,-28001,-9538,-28190,-9988,-28512,-10170,-28640,-10456,-28961,-10569,-29086,-10332,-29382,-10226,-29500,-9973,-29240,-9862,-29135,-9551,-29097,-9172,-29087,-8762,-29118,-8583,-29144,-8280,-29141,-7622,-29158,-6787,-29147,-5906,-29146,-4974,-29145,-4081,-29126,-3210,-29185,-2320,-29223,-1419,-29247,-1049,-29247,-891,-29242,-823,-29235,-796,-29232,-785,-29230,-1154,-29269,-1313,-29287,-1553,-29615,-1814,-30084,-1925,-30282,-1971,-30371,-1484,-30300,-764,-30154,112,-29936,946,-29771,1658,-29615,2317,-29486,3001,-29381,3663,-29230,4301,-29063,4950,-28909,5557,-28750,6191,-28579,6818,-28423,7402,-28267,8030,-28102,8649,-27936,9273,-27784,9898,-27616,10560,-27445,11209,-27280,11473,-27215,11583,-27186,11630,-27177,11649,-27174,11658,-27173,11506,-26843,11244,-26375,10914,-25849,10593,-25360,10324,-24818,10015,-24280,9689,-23719,9352,-23178,9215,-22959,8816,-22778,8243,-22641,7639,-22507,7016,-22375,6271,-22167,5617,-21943,5323,-21833,5198,-21787,5146,-21768,5124,-21762,4777,-21337,4295,-20733,4099,-20486,4020,-20394,3987,-20356,3785,-19845,3518,-19127,3224,-18345,3101,-17998,3059,-17846,3040,-17779,3031,-17751,2761,-18176,2650,-18357,2603,-18432,2585,-18461,2932,-18613,3074,-18675,3131,-18702,3156,-18714,2750,-19110,2582,-19266,2514,-19329,2486,-19355,2474,-19367,2469,-19372,2467,-19374,2466,-19375,2466,-19376,2466,-19376,2466,-19376,2466,-19376,2399,-18865,2374,-18660 ;
 -25452,10259,-25217,10277,-24798,10063,-24296,9710,-23767,9291,-23222,8930,-22698,8502,-22176,8059,-21628,7635,-21067,7184,-20572,6728,-20370,6553,-20288,6481,-20256,6455,-20244,6446,-20240,6443,-20238,6442,-20237,6441,-20237,6441,-19915,5993,-19491,5328,-19329,5073,-19267,4974,-19244,4941,-18827,5094,-18271,5341,-17672,5610,-17443,5732,-17350,5773,-17315,5787,-16913,5959,-16765,6023,-16706,6050,-16686,6061,-16677,6065,-16674,6066,-16673,6067,-16276,6247,-15720,6486,-15121,6761,-14907,6861,-14825,6902,-14794,6918,-14781,6924,-14776,6926,-14775,6927,-14273,7129,-14098,7206,-14030,7240,-14001,7251,-13990,7255,-13986,7257,-13984,7258,-13983,7258,-13983,7258,-13403,7176,-12687,7069,-11948,6938,-11119,6817,-10279,6693,-9427,6512,-8542,6350,-7611,6255,-6738,6173,-6412,6143,-5872,5935,-5291,5641,-5066,5531,-4983,5489,-4948,5473,-4935,5466,-4930,5464,-4513,5388,-3928,5269,-3262,5077,-2588,4850,-2333,4749,-2238,4715,-2200,4701,-2186,4695,-2180,4693,-2178,4692,-2177,4692,-2177,4692,-1824,4860,-1408,4792,-954,4638,-488,4471,203,4640,469,4707,565,4729,601,4737,615,4741,621,4742,623,4743,624,4743,624,4744,712,5315,802,6104,808,6822,796,7546,881,8268,960,9008,1019,9718,1075,10415,1093,10703,1100,10815,1102,10861,1067,11338,1046,11514,1035,11579,1031,11604,1029,11614,1029,11617,1029,11618,1028,11619,1028,11619,1028,11619,1028,11619,1099,12033,1179,12659,1285,13340,1358,14025,1438,14692,1476,14931,1495,15020,1618,14665,1755,14105,1942,13504,2032,13268,2067,13183,2079,13150,2085,13696,2076,14395,2098,14658,2105,14759,2108,14798,2110,14812,2036,14310,2009,14118,1998,14045,1996,14018,1996,14008,1996,14004,1996,14003,1996,14002,1996,14002,1996,14002,1861,14523,1905,14306 ;
 -9005,-14290,-8585,-14212,-8143,-14182,-7608,-14148,-7361,-14118,-7046,-14437,-6662,-14880,-6276,-15349,-5854,-15876,-5427,-16442,-5028,-17031,-4648,-17660,-4326,-18115,-4050,-18531,-3752,-18942,-3636,-19119,-3585,-19197,-3563,-19234,-3561,-18878,-3596,-18274,-3674,-17595,-3698,-17306,-3707,-17167,-3710,-17105,-3712,-17077,-3618,-16847,-3410,-16437,-3318,-16255,-2864,-16259,-2387,-16302,-2189,-16319,-1969,-16691,-1767,-17248,-1512,-17865,-1258,-18534,-1058,-19251,-869,-19860,-719,-20366,-640,-20606,-597,-20714,-583,-20763,-576,-20785,-572,-20796,-487,-21201,-368,-21730,-311,-21984,-283,-22098,-268,-22149,-262,-22169,-259,-22179,-258,-22184,-258,-22186,-257,-22187,-257,-22187,-257,-22187,-193,-21832,-180,-21677,-172,-21613,-117,-21443,-90,-21368,-76,-21337,-72,-21323,-69,-21317,-69,-21314,-68,-21313,398,-21238,1114,-21093,1919,-20933,2749,-20801,3520,-20712,4335,-20611,5222,-20518,6093,-20417,6937,-20286,7803,-20219,8724,-20154,9576,-20101,10441,-19994,11297,-19871,12212,-19777,13026,-19646,13869,-19526,14696,-19334,15495,-19136,16309,-18992,17067,-18878,17893,-18804,18653,-18700,19479,-18617,20263,-18567,20592,-18564,21061,-18335,21555,-18009,22217,-17622,22907,-17244,23556,-16833,24248,-16452,24892,-16021,25184,-15829,25564,-15418,25961,-14925,26375,-14419,26600,-14123,26773,-13890,26920,-13683,27051,-13497,27173,-13327,27543,-12855,28020,-12284,28541,-11614,28766,-11344,29264,-10977,29667,-10725,29848,-10615,29930,-10562,29964,-10541,29978,-10532,29964,-10013,29940,-9564,29911,-9361,29790,-9244,29791,-9005,29790,-8893,29790,-8844,29681,-8800,29632,-8781,29611,-8771,30018,-9070,30193,-9210,30662,-8996,31265,-8636,31931,-8177,32638,-7730,33338,-7264,33653,-7068,33803,-6979,33868,-6943,34299,-7178,34497,-7269,34581,-7308,34638,-6838,34671,-6632,34688,-6540,34697,-6028,34655,-5326,34665,-5011,34674,-4879,34373,-4459,34228,-4278,34167,-4195 ;
 -4265,432,-3973,377,-3597,324,-3013,239,-2345,141,-2068,112,-1790,-273,-1515,-863,-1198,-1509,-1089,-1792,-1064,-2408,-1084,-3100,-1090,-3403,-1020,-3975,-842,-4672,-705,-5330,-595,-5975,-454,-6665,-378,-6981,-343,-7116,-328,-7178,-715,-7328,-1273,-7520,-1523,-7605,-1634,-7642,-1366,-7376,-1038,-7110,-526,-6716,6,-6256,466,-5819,666,-5623,764,-5536,873,-5890,921,-6050,1198,-6540,1570,-7171,1933,-7868,2093,-8177,2178,-8315,2451,-8667,2827,-9154,3221,-9686,3385,-9903,3774,-10267,4326,-10662,4908,-11025,5584,-11489,6276,-11929,6983,-12348,7650,-12778,8301,-13255,8602,-13476,9137,-13704,9759,-13939,10400,-14181,10677,-14282,11189,-14344,11886,-14409,12682,-14437,13415,-14429,14168,-14417,14942,-14453,15281,-14503,15849,-14769,16106,-14886,16713,-14870,17472,-14842,18346,-14851,19214,-14857,19908,-14858,20534,-14849,21317,-14798,22152,-14746,23002,-14717,23921,-14649,24812,-14601,25709,-14578,26103,-14593,26336,-14483,26519,-14321,26666,-14140,26795,-13935,26921,-13723,27223,-13219,27585,-12601,27997,-11893,28382,-11213,28822,-10501,29273,-9762,29468,-9399,29567,-9238,29960,-9501,30149,-9608,30412,-9211,30718,-8589,31042,-7805,31324,-6989,31448,-6591,31511,-6416,31747,-5870,31983,-5144,32073,-4809,32112,-4661,32405,-4200,32834,-3896,33032,-3749,33123,-3680,33151,-3180,33174,-2941,33180,-2836,33183,-2790,33184,-2770,32995,-2318,32740,-1714,32363,-1012,31962,-259,31582,496,31273,1310,31156,1676,31104,1836,31082,1908,30857,2374,30519,3026,30134,3734,29938,4045,29854,4178,29693,4203,29627,4210,29770,4676,29826,4876,29856,4962,30205,5313,30329,5847,30404,6088,30438,6194,30455,6242,30577,5759,30633,5550,30660,5457,30670,5419,30673,5401,30675,5393,31122,5594,31774,5943,32320,6211,32624,6339,32872,6438,32982,6488,33034,6512,33026,6074 ;
 -18534,9065,-17910,9283,-17721,9363,-17247,9220,-17099,9181,-17051,9166,-16582,8999,-16011,8851,-15460,8665,-14827,8488,-14191,8309,-13567,8156,-12904,7973,-12318,7774,-11655,7584,-11018,7439,-10389,7286,-10184,7230,-9594,7438,-8834,7774,-8039,8104,-7425,8418,-6715,8713,-6008,9026,-5362,9283,-4761,9501,-4151,9744,-3965,9825,-3497,9859,-2903,9913,-2228,9943,-2033,9966,-1640,9645,-1196,9232,-739,8794,-281,8346,193,7856,627,7367,1124,6909,1627,6433,2111,6024,2579,5585,2994,5121,3462,4694,3602,4554,4037,4290,4601,3969,5181,3668,5822,3376,6460,3091,7054,2753,7642,2441,7948,2280,8128,2165,8299,2066,8458,1980,8610,1904,8763,1824,8806,1797,8932,1758,9075,1725,9236,1702,9387,1670,10014,1539,10784,1366,11586,1185,12386,1019,13207,806,14050,610,14852,434,15657,297,16453,128,17272,-81,18063,-324,18912,-536,19793,-784,20691,-936,21508,-1071,21881,-1168,22120,-1228,22314,-1282,22920,-1449,23225,-1533,23438,-1583,23500,-1598,24062,-1560,24834,-1470,25181,-1430,25405,-1415,26093,-1326,26290,-1293,26349,-1279,26368,-1274,26929,-1430,27102,-1473,27734,-1367,27915,-1347,28444,-979,29151,-539,29430,-318,29592,-174,29718,-66,30226,261,30454,427,30523,480,30545,496,31031,912,31637,1407,31901,1634,32082,1764,32614,2198,32785,2344,32834,2391,33358,2723,33056,2532,32971,2470,33129,2092,33185,1986,33204,1951,33639,2351,34176,2887,34758,3482,34935,3663,34991,3717,35006,3732,35116,3778,35268,3841,35415,3911,35570,3977,35728,4036,35881,4105,36039,4184,36086,4211,36100,4220,36104,4223,36106,4224,36618,3983,37298,3584,37508,3462,38142,3460,38921,3600,39766,3683,40615,3791,41464,3913,41747,3944,42240,4383,42824,4913,43003,5076,42969,5193,42958,5232 ;
 4836,-28496,5304,-29040,5162,-28827,5421,-29188,5533,-29344,6142,-29361,6663,-29060,7157,-28653,7371,-28474,7465,-28408,7506,-28382,7525,-28372,8049,-28584,8265,-28697,8357,-28738,8396,-28755,8413,-28763,8884,-28766,9493,-28781,10219,-28811,11077,-28905,12019,-28885,12914,-28857,13794,-28843,14167,-28848,14321,-28839,14292,-29098,14279,-29204,14472,-29729,14550,-29953,14109,-30330,13441,-30755,13160,-30958,12825,-30861,12668,-30818,12605,-30802,12580,-30795,12571,-30792,12567,-30791,13143,-30853,14005,-30956,14861,-31098,15199,-31152,15883,-31280,16718,-31376,17096,-31389,17820,-31459,18689,-31495,19632,-31577,20539,-31749,21531,-31899,21983,-31949,22174,-31978,22795,-31839,23557,-31584,24425,-31309,25337,-31032,26287,-30664,27181,-30328,28108,-30024,29052,-29733,29470,-29617,29651,-29572,30206,-29930,30456,-30106,30557,-30185,30647,-30230,31259,-30227,31525,-30226,32244,-30247,33145,-30274,34097,-30263,35083,-30261,36028,-30255,37046,-30278,38020,-30281,38963,-30249,40000,-30277,41064,-30227,42110,-30151,43193,-30097,43665,-30089,43853,-30073,44283,-29654,44806,-29033,45383,-28326,46047,-27585,46707,-26882,46961,-26596,47081,-26474,47136,-25861,47169,-25028,47123,-24077,47152,-23138,47206,-22192,47221,-21784,47211,-21613,46786,-21184,46153,-20676,45862,-20461,45620,-19786,45501,-19329,45381,-18517,45331,-18254,45292,-17894,45233,-17232,45207,-16933,44873,-16339,44917,-15964,44940,-15793,44941,-15521,44931,-15398,44879,-14760,44851,-14352,44824,-14183,44817,-14106,44814,-14072,45025,-13537,45402,-12777,45656,-12208,45770,-11976,45820,-11884,45844,-11846,45736,-11837,45688,-11837,45667,-11837,46178,-11542,46961,-11137,47814,-10671,48649,-10245,49493,-9765,49855,-9555,50004,-9471,50068,-9435,50096,-9419,50108,-9413,50113,-9410,50115,-9409,50557,-9763,50763,-9918,50855,-9987,50896,-10020,50915,-10032,50397,-10072,49608,-10091,48686,-10190,48301,-10216,48136,-10228,47945,-10247,47736,-10272 ;
 3821,-11088,4166,-10594,4651,-9893,4816,-9654,5308,-9576,5899,-9529,6115,-9517,6587,-9703,7121,-9936,7558,-10103,7951,-10233,8510,-10418,8984,-10596,9440,-10742,10169,-11084,10327,-11444,10546,-11951,11164,-12345,11891,-12744,12704,-13108,13333,-13044,13537,-13021,13607,-13013,13629,-13011,13351,-12499,13251,-12338,13213,-12284,13199,-12267,13209,-11841,13245,-11262,13257,-11064,12835,-11130,12311,-11345,12128,-11411,12215,-11048,12369,-10562,12409,-10389,12424,-10332,12427,-10312,12429,-10305,12886,-10327,13037,-10324,13460,-10484,13868,-10658,14354,-10845,14911,-11050,15459,-11270,16007,-11452,16177,-11511,16235,-11531,16672,-11575,17236,-11537,17428,-11524,17860,-11384,18425,-11254,19238,-10979,20136,-10706,20417,-10608,20765,-10215,20882,-10087,21507,-9898,22305,-9711,22588,-9646,23158,-9705,23803,-9850,24383,-9991,24585,-10041,24879,-9695,25187,-9175,25290,-8999,25933,-8884,26791,-8820,27700,-8779,28640,-8733,29557,-8710,30470,-8712,31426,-8755,32370,-8820,33215,-8850,34111,-8788,34411,-8769,34964,-9211,35564,-9800,36109,-10451,36281,-10680,36943,-10559,37816,-10305,38105,-10197,38201,-10162,38146,-9918,38262,-9433,38871,-9001,39640,-8725,39923,-8633,39848,-9176,39828,-9367,39822,-9432,39820,-9455,39819,-9463,39819,-9465,39819,-9466,39819,-9467,39819,-9467,39819,-9467,39819,-9467,39756,-8829,39748,-8605,39747,-8526,39208,-8251,39028,-8177,38404,-7931,38191,-7847,37579,-7550,37368,-7452,37298,-7416,37350,-6812,37418,-6018,37511,-5206,37617,-4340,37684,-3466,37737,-2618,37816,-1723,37841,-1411,37559,-1833,37468,-1974,37438,-2021,37524,-2050,37555,-2062,38046,-2528,38230,-2692,38387,-2757,39069,-2839,39390,-2867,39593,-2892,40316,-2956,40564,-2972,40642,-2980,40670,-2983,41272,-2977,42039,-2952,42393,-2963,42600,-2980,43247,-2933,44055,-2889,44354,-2861,44449,-2853,44479,-2853,44490,-2852,44966,-2498,45613,-2006 ;
 4434,-17761,4914,-17459,5080,-17363,5136,-17330,5154,-17320,5172,-17417,5202,-17547,5211,-17591,5732,-18012,5918,-18147,6640,-18366,6883,-18457,7192,-19129,7471,-19900,7593,-20225,7683,-20446,7716,-20519,7729,-20543,7733,-20551,7741,-20454,7747,-20319,7750,-20275,7750,-20259,7750,-20254,8339,-19994,9081,-19678,8765,-19839,9253,-19675,10047,-19366,10317,-19262,10401,-19231,10518,-19253,10653,-19303,10791,-19358,10833,-19375,11144,-19880,11596,-20563,11761,-20796,11904,-20928,12046,-21027,12097,-21062,12215,-21095,12353,-21122,12499,-21152,12642,-21182,13285,-21320,14192,-21505,15113,-21701,15524,-21820,15773,-21872,15954,-21905,16115,-21923,16266,-21958,16419,-22000,16473,-22012,17078,-21940,17875,-21826,18703,-21673,19138,-21578,19449,-21534,19713,-21494,19967,-21454,20231,-21398,20461,-21351,20703,-21327,20933,-21309,21631,-21255,22508,-21164,22997,-21082,23304,-21021,23985,-20890,24851,-20710,25776,-20578,26764,-20438,27203,-20343,27449,-20311,27629,-20280,28259,-20160,28566,-20101,28773,-20071,28938,-20037,29576,-19945,30419,-19874,30697,-19841,30884,-19788,31045,-19737,31180,-19679,31777,-19378,32521,-18960,32853,-18778,33039,-18685,33194,-18614,33336,-18551,33470,-18495,34093,-18188,34957,-17838,35240,-17715,35401,-17597,35521,-17481,35631,-17366,36100,-16801,36684,-16121,36927,-15832,37071,-15651,37180,-15506,37296,-15388,37399,-15277,37857,-14742,38084,-14487,38233,-14329,38704,-13770,39286,-13104,39582,-12789,39751,-12603,39807,-12540,39827,-12408,39809,-11778,39817,-11449,39820,-11340,39735,-11255,39705,-11225,39871,-10606,40165,-9834,40309,-9449,40351,-9310,40363,-9262,40998,-9005,41829,-8704,42174,-8559,42376,-8477,42390,-8207,42318,-7854,42394,-7698,42508,-7619,42547,-7593,42649,-7631,42683,-7644,42695,-7648,43367,-7490,44195,-7280,44561,-7157,44919,-6737,45029,-6589,45032,-6449,45032,-6404,45032,-6388,44509,-6112,43769,-5739,43532,-5604,43450,-5559 ;
 3173,-4483,3312,-3900,5315,-1966,7192,-132,8977,1581,10660,3181,12294,4632,13756,6027,15121,7343,16403,8564,17913,8094,19969,6013,21923,3934,23784,1997,25503,186,27091,-1619,28625,-3218,30081,-4694,30976,-4526,31835,-4381,32650,-4262,33417,-4151,34115,-4024,34771,-3903,35317,-3909,35833,-3893,36257,-3656,36651,-3422,37314,-3270,37953,-3132,38560,-2985,39129,-2846,41400,-1480,43524,-202,45534,887,47403,1898,49088,2854 ;
 -22513,-7871,-22405,-7679,-22312,-7478,-21993,-6833,-21617,-6023,-21212,-5176,-21053,-4852,-20979,-4729,-21181,-4138,-21496,-3355,-21824,-2448,-22227,-1522,-22388,-1166,-22447,-1023,-22471,-967,-22482,-946,-22487,-937,-22489,-934,-22490,-933,-22491,-932,-22491,-932,-22491,-932,-22491,-932,-22491,-932,-22491,-932,-22491,-932,-22491,-932,-22491,-932,-22491,-932,-22491,-932,-22491,-932,-22491,-932,-22491,-932,-22491,-932,-22491,-932,-22491,-932,-22491,-932 ;
 2483,-4331,2831,-4164,2999,-4088,3076,-4047,2893,-3751,2572,-3320,2180,-2818,1752,-2291,1565,-2048,1088,-1981,459,-1973,-218,-2030,-543,-2048,-703,-2055,-783,-2063,-822,-2067,-897,-2448,-934,-2635,-456,-2845,320,-3022,699,-3138,1408,-3030,2123,-2903,2862,-2730,3610,-2589,4294,-2406,5005,-2183,5744,-2020,6090,-1957,6254,-1921,6332,-1902,6370,-1894,6389,-1891,6398,-1891,6403,-1890,6061,-1777,5527,-1606 ;
 -3476,-19953,-4187,-19479,-4478,-19268,-4596,-19182,-4645,-19146,-4665,-19132,-4674,-19126,-4677,-19123,-4429,-18837,-4053,-18457,-3884,-18293,-3601,-17901,-3490,-17738,-2948,-17828,-2717,-17886,-2416,-17413,-2289,-17210,-1746,-17209,-987,-17218,-674,-17218,-122,-17532,479,-17996,734,-18195,830,-18272,868,-18302,884,-18315,890,-18320,893,-18323,1241,-18542,1704,-18831,2077,-19105,2231,-19232,2303,-19286,2331,-18961,2402,-18475,2441,-17855,2506,-17268 ;
 -2234,8933,-2762,9004,-3234,9051,-3419,9084,-3492,9096,-3520,9100,-3531,9103,-3452,9523,-3425,10115,-3413,10340,-3494,10941,-3532,11160,-3547,11242,-3194,11680,-2674,12197,-2066,12833,-1544,13416,-1343,13638,-1270,13730,-896,14013,-739,14132,-679,14177,-655,14196,-246,14455,233,14760,398,14888,459,14937,483,14956,492,14964,496,14968,497,14969,498,14970,498,14970,498,14970,498,14970,498,14970,794,15454 ;
 17404,-12962,16549,-12792,15739,-12628,15378,-12555,14887,-12237,14320,-11870,13727,-11412,13164,-10947,12645,-10476,12402,-10250,12297,-10145,11933,-9883,11776,-9763,11709,-9707,11959,-9913,12065,-9995,12460,-10103,13042,-10217,13284,-10273,13389,-10298,13668,-10320,14156,-10314,14364,-10293,14452,-10282,14874,-10200,15494,-10126,16243,-10057,17044,-10033,17852,-9913,18688,-9796,19061,-9744,19559,-9788,20126,-9861,20381,-9898,20500,-9916,20190,-9841,19668,-9680 ;
 24916,-9162,24705,-9092,24486,-9030,24385,-9003,24251,-8899,24092,-8760,23936,-8613,23779,-8452,23642,-8290,23486,-8106,23327,-7930,23155,-7746,23079,-7667,23093,-7511,23146,-7312,23170,-7232,23289,-7119,23452,-6987,23523,-6927,23791,-6472,24113,-5832,24275,-5574,24435,-5359,24600,-5197,25053,-4793,25255,-4612,25796,-4369,26021,-4258,26470,-3871,27023,-3403,27615,-2873,27886,-2633,28193,-2081,28329,-1841,28391,-1731,28286,-1654,28096,-1601 ;
 21904,-22775,21293,-22890,20614,-22974,20329,-23007,19844,-22897,19251,-22706,18645,-22451,18012,-22209,17763,-22131,17430,-21796,17116,-21318,16739,-20801,16568,-20589,16501,-20507,16895,-20479,17518,-20464,17784,-20454,18267,-20347,18721,-20224,19333,-20089,19999,-19945,20787,-19769,21567,-19534,22319,-19322,22649,-19236,22785,-19203,23373,-19169,24068,-19110,24794,-19059,25091,-19048,25398,-18690,25667,-18159,25956,-17512,26080,-17243,26121,-17133,25751,-17155,25182,-17201 ;
